departamento,municipio,codigo_prestador,nombre_prestador,codigo_habilitacion,numero_sede,nombre,tipo_zona,direccion,barrio,cepo_codigo,centro_poblado,fecha_apertura,nits_nit,clase_persona,naju_codigo,naturaleza,clpr_codigo,clase_prestador,nivel,caracter,sede_principal,habilitado,numero_sede_principal,Municipio PDET,Municipio PNSR,Municipio ZOMAC
Cali,CALI,7600103609,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,7600103609,1,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,URBANA,CALLE 5 # 80-00,ALFEREZ REAL,No definido,No definido,20030414,890304155,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,2.0,DEPARTAMENTAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103609,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,7600103609,2,CENTRO DE REHABILITACION EN SALUD MENTAL - CRESM,URBANA,CARRERA 3 OESTE No 11-49,BELLAVISTA,No definido,No definido,20200304,890304155,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,2.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103648,FUNDACION PARA LA ORIENTACION FAMILIAR,7600103648,1,LIBERTAD CALI,URBANA,CALLE 39 NORTE AV # 3C-21,PRADOS DEL NORTE,No definido,No definido,20160727,890310770,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103648,FUNDACION PARA LA ORIENTACION FAMILIAR,7600103648,12,FUNOF SILOE,URBANA,DIAGONAL 50 # 12-15 OESTE,CAÑAVERALEJO,76001000.0,SANTIAGO DE CALI,20160830,890310770,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,NO,SI,1,NO,NO,NO
Cali,CALI,7600103715,HOSPITAL DE SAN JUAN DE DIOS,7600103715,1,HOSPITAL SAN JUAN DE DIOS,URBANA,CRA 4 # 17-67,SAN NICOLAS,No definido,No definido,20030414,890303841,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103734,TRADISALUD S.A.S. # 1 (TRADICIONES EN SALUD S.A.S.),7600103734,1,TRADISALUD S.A.S # 1(TRADICIONES EN SALUD S.A.S),URBANA,DG 37A # 3-29,SANTA ISABEL,No definido,No definido,20080222,805024194,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,2,NO,NO,NO
Cali,CALI,7600103734,TRADISALUD S.A.S. # 1 (TRADICIONES EN SALUD S.A.S.),7600103734,2,TRADISALUD S.A.S # 2(TRADICIONES EN SALUD S.A.S),URBANA,AVENIDA 2C NORTE # 24-09,SAN VICENTE,No definido,No definido,20080808,805024194,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,2,NO,NO,NO
Cali,CALI,7600103756,"AMIGOS DE LA SALUD, AMISALUD SAS",7600103756,1,"AMIGOS DE LA SALUD, AMISALUD SAS",URBANA,CRA 39 # 4A-45,SANTA ISABEL,76001000.0,SANTIAGO DE CALI,20170227,805016006,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103756,"AMIGOS DE LA SALUD, AMISALUD SAS",7600103756,5,AMISALUD EDIFICIO AZUL,URBANA,Cra 39 No. 4A 13,Santa Isabel,No definido,No definido,20171129,805016006,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cali,CALI,7600103799,"Hospital Universitario del Valle ""Evaristo Garcia"" E.S.E.",7600103799,1,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,URBANA,CALLE 5 # 36 - 08,SAN FERNANDO,No definido,No definido,20030414,890303461,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,3.0,DEPARTAMENTAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103826,JUAN CARLOS ROJAS FERNANDEZ,7600103826,1,JUAN CARLOS ROJAS FERNANDEZ,No definido,CRA 46 # 9C-85,No definido,No definido,No definido,20030414,16633679,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103827,ACOUSTIC SYSTEM S.A.S.,7600103827,1,ASLAB VILLA DEL SUR,URBANA,CL 27 # 43-91,VILLA DEL SUR,76001000.0,SANTIAGO DE CALI,20070202,805001506,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103827,ACOUSTIC SYSTEM S.A.S.,7600103827,7,AUDIOIR CLÍNICA DE LA AUDICIÓN UNIR,URBANA,CRA 46 # 9C 16 PISO 5 CONSULTORIOS 504 505 506,URBANIZACION MILITAR,No definido,No definido,20190717,805001506,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cali,CALI,7600103827,ACOUSTIC SYSTEM S.A.S.,7600103827,8,ASLAB UNIR,URBANA,CRA 46 # 9C 16 PISO 5 CONSULTORIOS 503,URBANIZACION MILITAR,76001000.0,SANTIAGO DE CALI,20220928,805001506,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cali,CALI,7600103838,ABELARDO ANTONIO RAMIREZ ROSERO,7600103838,1,ABELARDO ANTONIO RAMIREZ ROSERO,URBANA,Calle 5 #38-25 oficina 312 edificio Plaza san Fernando,No definido,No definido,No definido,20111212,16695854,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103909,GUSTAVO ALFONSO PULIDO HERNANDEZ,7600103909,1,GUSTAVO ALFONSO PULIDO HERNANDEZ,URBANA,CALLE 7 OESTE No. 3 - 120 EDIFICIO EL CANTIL APTO 301,ARBOLEDA,No definido,No definido,20171110,10517932,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cali,CALI,7600103954,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,7600103954,1,E.S.E. HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO,URBANA,calle 2 A oeste No.76 - 35,LOS CHORROS,No definido,No definido,20030415,890399047,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,2.0,DEPARTAMENTAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,1,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,URBANA,CRA 7A BIS CALLE 72 ESQUINA,ALFONSO LOPEZ,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,2,CENTRO DE SALUD PUERTO MALLARINO,URBANA,CRA 9A # 76-35,PUERTO MALLARINO,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,3,PUESTO DE SALUD ALFONSO LOPEZ III,URBANA,CALLE 74 CARRERA 7 M BIS,ALFONSO LOPEZ,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,4,PUESTO DE SALUD 7 DE AGOSTO,URBANA,CRA 11B CALLE 72 ESQUINA,7 DE AGOSTO,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,5,PUESTO DE SALUD LAS CEIBAS,URBANA,CALLE 65 CARRERA 7 D BIS,LAS CEIBAS,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,7,PUESTO DE SALUD LA CAMPIÑA,URBANA,AV 9 N CALLE 47 NORTE,EL BOSQUE,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,8,PUESTO DE SALUD POPULAR,URBANA,CALLE 2A NORTE # 45AN-77,POPULAR,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,9,PUESTO DE SALUD CALIMA,URBANA,CRA 6 NORTE CALLE 67,CALIMA,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,11,PUESTO DE SALUD LA ISLA,URBANA,CALLE 38B N # 8N-40,LA ISLA,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,12,CENTRO DE SALUD LA RIVERA,URBANA,CRA 1AG # 65-35,LA RIVERA,No definido,No definido,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,15,CENTRO DE SALUD SAN LUIS II,URBANA,CALLE 72C # 1A2-61,SAN LUIS II,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,16,PUESTO DE SALUD PETECUY III,URBANA,CRA 1 I CALLE 75,PETECUY III,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,17,PUESTO DE SALUD PETECUY II,URBANA,CALLE 74 CARRERA 1 C 1-1,PETECUY II,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,18,PUESTO DE SALUD SAN LUIS I,URBANA,CALLE 71 1A # 10-53,SAN LUIS I,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,19,CENTRO DE SALUD FLORALIA,URBANA,Calle 82 Carrera 3 AN -00,FLORALIA,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,20,PUESTO DE SALUD FLORALIA,URBANA,CALLE 72 # 3D-00,FLORALIA,76001000.0,SANTIAGO DE CALI,20030415,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103956,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,7600103956,21,Puesto de Salud Porvenir,URBANA,Calle 31A No. 4B-22,Porvenir,76001000.0,SANTIAGO DE CALI,20100603,805027287,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,1,E.S.E. RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO HOSPITAL CARLOS HOLMES TRUJILLO,URBANA,CALLE 72U CRA 28E,POBLADO II,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,2,CENTRO DE SALUD EL DIAMANTE,URBANA,CRA 33 CALLE 41 ESQUINA,EL DIAMANTE,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,3,PUESTO DE SALUD RICARDO BALCAZAR,URBANA,DIAG 71A # 26H-3,RICARDO BALCAZAR,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,4,PUESTO DE SALUD LOS LAGOS,URBANA,CRA 26Q CALLE 72W,LOS LAGOS,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,5,PUESTO DE SALUD ULPIANO LLOREDA,URBANA,CALLE 72B CRA 24 ESQUINA,ULPIANO LLOREDA,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,6,PUESTO DE SALUD COMUNEROS II,URBANA,CALLE 72 CRA 28A,COMUNEROS II,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,8,PUESTO DE SALUD POBLADO II,URBANA,CRA 28F # 72C-69,POBLADO II,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,9,PUESTO DE SALUD EL VERGEL,URBANA,CALLE 46A # 34A-04,EL VERGEL,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,10,PUESTO DE SALUD CHARCO AZUL,URBANA,DIAG 72C CRA 22,CHORRO AZUL,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,11,CENTRO DESALUD MARROQUIN CAUQUITA,URBANA,TRANSVERSAL 80 DIAG 26 J,MARROQUIN I,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,12,CENTRO DE SALUD MANUELA BELTRAN,URBANA,CRA 26 CALLE 108,MANUELA BELTRAN,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,13,PUESTO DE SALUD ALFONSO BONILLA ARAGON,URBANA,CRA 26 U # 76-90,ALFONSO BONILLA ARAGON,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,14,PUESTO DE SALUD ALIRIO MORA BELTRAN,URBANA,CRA 26 U CALLE 76,ALIRIO MORA BELTRAN,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,15,PUESTO DE SALUD INTERVENIDAS,URBANA,TRANSVERSAL 103 DIAG 26D # 15-17,INTERVENIDAS,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,16,PUESTO DE SALUD NARANJOS,URBANA,CRA 26 G4 CALLES 77 - 78 TRANSVERSAL 104,NARANJOS,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,18,CENTRO DE SALUD DECEPAZ,URBANA,CRA 26 # 123-10,INVICALI,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,19,PUESTO DE SALUD PIZAMOS,URBANA,CALLE 122D # 28G-105,PIZAMOS,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,20,CENTRO DE SALUD EL VALLADO,URBANA,CRA 41B CALLE 50,VALLADO,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,21,PUESTO DE SALUD COMUNEROS I,URBANA,CRA 30A CALLE 56,COMUNEROS I,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,22,PUESTO DE SALUD EL RETIRO,URBANA,CRA 38A CALLE 51,EL RETIRO,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,23,PUESTO DE SALUD CIUDAD CORDOBA,URBANA,KR 50 CL 50 ESQ,CIUDAD CORDOBA,No definido,No definido,20070305,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,24,PUESTO DE SALUD NAVARRO,RURAL,No definido,No definido,No definido,No definido,20030415,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,25,CENTRO DE SALUD POTRERO GRANDE,URBANA,CALLE 123 CARRRERA 28D,POTRERO GRANDE,No definido,No definido,20090325,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,29,CALIPSO,URBANA,CARRERA 28 E CALLE 72 F,CALIPSO,No definido,No definido,20130306,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,30,PUESTO DE SALUD ORQUIDEAS,URBANA,Calle 104 # 27 F-01,Orquídeas,No definido,No definido,20191121,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103957,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,7600103957,31,CENTRO DE SALUD LLANO VERDE,URBANA,Calle 56 B Carrera 49B y 49D Esquina,Llano Verde,No definido,No definido,20191120,805027337,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,1,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,URBANA,CRA 16A # 33D-20,LA FLORESTA,No definido,No definido,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,2,CENTRO DE SALUD DIEGO LALINDE,URBANA,CRA 12E # 50-18,VILLA COLOMBIA,76001000.0,SANTIAGO DE CALI,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,3,PUESTO DE SALUD PRIMITIVO CRESPO,URBANA,CR 17G # 27-08,PRIMITIVO CRESPO,No definido,No definido,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,6,CENTRO DE SALUD BELALCAZAR,URBANA,CALLE 17 # 19A-17,BELALCAZAR,76001000.0,SANTIAGO DE CALI,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,7,CENTRO DE SALUD EL RODEO,URBANA,CALLE 39 # 25B-21,EL RODEO,76001000.0,SANTIAGO DE CALI,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,9,PUESTO DE SALUD DOCE DE OCTUBRE,URBANA,CALLE 49 CRA 28G,DOCE DE OCTUBRE,76001000.0,SANTIAGO DE CALI,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Cali,CALI,7600103958,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,7600103958,10,CENTRO DE SALUD LUIS H. GARCES,URBANA,CRA 29 # 31A-39,LA FORTALEZA,76001000.0,SANTIAGO DE CALI,20030415,805027261,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
